0.00,0.00
0.10,0.01
0.19,0.04
0.28,0.09
0.36,0.15
0.42,0.23
0.47,0.32
0.49,0.42
0.50,0.51
0.49,0.61
0.45,0.71
0.40,0.79
0.34,0.87
0.26,0.93
0.17,0.97
0.07,0.99
-0.03,1.00
-0.13,0.98
-0.22,0.95
-0.31,0.90
-0.38,0.83
-0.44,0.75
-0.48,0.65
-0.50,0.56
-0.50,0.46
-0.48,0.36
-0.44,0.27
-0.39,0.18
-0.32,0.11
-0.23,0.06
-0.14,0.02
-0.04,0.00
0.00,0.00
