0.0761654402869,0.0761654402869
0.154073507967,0.154073507967
0.229742688757,0.229742688757
0.31047045597,0.31047045597
0.391625102537,0.391625102537
0.473984120091,0.473984120091
0.549202366365,0.549202366365
0.627918142935,0.627918142935
0.70718488797,0.70718488797
0.786738317972,0.786738317972
0.86651484195,0.86651484195
0.944942231169,0.944942231169
1.02358384983,1.02358384983
1.10135004465,1.10135004465
1.17647074102,1.17647074102
1.25513701594,1.25513701594
1.33340865479,1.33340865479
1.41029461729,1.41029461729
1.48247034611,1.48247034611
1.55885632204,1.55885632204
1.63041285883,1.63041285883
1.70319605798,1.70319605798
1.63204291652,1.63204291652
1.55477348569,1.55477348569
1.4748557105,1.4748557105
1.39133047472,1.39133047472
1.31487786348,1.31487786348
1.23252075265,1.23252075265
1.14522337901,1.14522337901
1.0738383605,1.0738383605
1.00229054444,1.00229054444
0.930307588164,0.930307588164
0.858316625767,0.858316625767
0.786254452029,0.786254452029
0.714941903931,0.714941903931
0.628559967618,0.628559967618
0.544014532939,0.544014532939
0.468471917705,0.468471917705
0.395739128743,0.395739128743
0.318686486155,0.318686486155
0.238270605153,0.238270605153
0.15642713466,0.15642713466
0.0783937868453,0.0783937868453
0.00662265729459,0.00662265729459
-0.0776101620183,-0.0776101620183
-0.149154467545,-0.149154467545
-0.226573856255,-0.226573856255
-0.297578869161,-0.297578869161
-0.218436850752,-0.218436850752
-0.145110230881,-0.145110230881
-0.0697910393893,-0.0697910393893
